customer_id,city,address,latitude,longitude
CUST11677,Cirebon,Gang M.T Haryono No. 341,-6.777316,108.564464
CUST11678,Jakarta,Jalan Surapati No. 70,-6.257037,106.835943
CUST11679,Bogor,Gang PHH. Mustofa No. 7,-6.563588,106.849056
CUST11680,Serang,Jalan Jend. A. Yani No. 33,-6.165019,106.180205
CUST11681,Semarang,Jalan Merdeka No. 242,-6.919837,110.405076
CUST11682,Semarang,Gg. Jayawijaya No. 936,-6.923544,110.420402
CUST11683,Surabaya,Jl. K.H. Wahid Hasyim No. 609,-7.238813,112.770126
CUST11684,Bandung,Gg. Kutisari Selatan No. 29,-6.884601,107.623709
CUST11685,Bogor,Jalan Erlangga No. 60,-6.552175,106.855863
CUST11686,Surabaya,Jl. Cihampelas No. 98,-7.245403,112.762849
CUST11687,Yogyakarta,Jalan Kiaracondong No. 491,-7.830418,110.406765
CUST11688,Semarang,Gang M.H Thamrin No. 294,-6.947896,110.454319
CUST11689,Bogor,Jalan Sentot Alibasa No. 86,-6.576867,106.806289
CUST11690,Semarang,Gg. Pasteur No. 68,-6.940969,110.408783
CUST11691,Tangerang,Gg. Jend. A. Yani No. 87,-6.194148,106.631176
CUST11692,Serang,Jl. Jakarta No. 184,-6.152312,106.172872
CUST11693,Semarang,Jl. W.R. Supratman No. 5,-6.943859,110.435125
CUST11694,Jakarta,Jalan Waringin No. 229,-6.210416,106.819074
CUST11695,Semarang,Jl. Pacuan Kuda No. 8,-6.927599,110.393599
CUST11696,Jember,Jl. Monginsidi No. 944,-8.215046,113.7073
CUST11697,Cirebon,Jl. Jend. A. Yani No. 7,-6.7635,108.529296
CUST11698,Malang,Gg. Soekarno Hatta No. 82,-7.974715,112.593425
CUST11699,Bogor,Jalan Ir. H. Djuanda No. 618,-6.569124,106.851022
CUST11700,Jakarta,Gg. Stasiun Wonokromo No. 2,-6.188164,106.80488
CUST11701,Bandung,Gang H.J Maemunah No. 213,-6.892969,107.604313
CUST11702,Depok,Jalan Antapani Lama No. 63,-6.401939,106.782006
CUST11703,Bogor,Jl. Setiabudhi No. 9,-6.608195,106.789827
CUST11704,Depok,Jalan Ahmad Dahlan No. 39,-6.450074,106.829342
CUST11705,Bandung,Gang Sukajadi No. 000,-6.901302,107.570546
CUST11706,Bandung,Gg. Jend. A. Yani No. 8,-6.910776,107.652894
CUST11707,Jakarta,Gang Raya Ujungberung No. 36,-6.236321,106.857173
CUST11708,Malang,Jl. Ciumbuleuit No. 3,-7.990351,112.606745
CUST11709,Bandung,Gg. Pelajar Pejuang No. 9,-6.899233,107.574168
CUST11710,Solo,Gang Ronggowarsito No. 222,-7.617719,110.837939
CUST11711,Bekasi,Jalan R.E Martadinata No. 996,-6.21686,106.997715
CUST11712,Jakarta,Gg. Sadang Serang No. 0,-6.25344,106.799132
CUST11713,Semarang,Jalan W.R. Supratman No. 1,-6.928763,110.377128
CUST11714,Serang,Jalan Indragiri No. 7,-6.079349,106.114297
CUST11715,Depok,Gang Rungkut Industri No. 8,-6.355126,106.830024
CUST11716,Bekasi,Jalan K.H. Wahid Hasyim No. 3,-6.199036,106.99324
CUST11717,Solo,Gg. Sukajadi No. 13,-7.58584,110.799518
CUST11718,Surabaya,Gg. Suryakencana No. 5,-7.289501,112.735778
CUST11719,Cirebon,Gang Kendalsari No. 952,-6.748466,108.571927
CUST11720,Bandung,Jl. Tubagus Ismail No. 998,-6.925633,107.58079
CUST11721,Surabaya,Gg. KH Amin Jasuta No. 9,-7.27854,112.748006
CUST11722,Serang,Gg. R.E Martadinata No. 4,-6.162935,106.192894
CUST11723,Jakarta,Jalan Asia Afrika No. 27,-6.201864,106.871376
CUST11724,Solo,Jalan Astana Anyar No. 9,-7.561738,110.846628
CUST11725,Depok,Jalan Pacuan Kuda No. 716,-6.35676,106.791137
CUST11726,Yogyakarta,Jalan Laswi No. 0,-7.76074,110.406321
CUST11727,Semarang,Jalan S. Parman No. 00,-6.948811,110.402323
CUST11728,Jember,Gang Ronggowarsito No. 725,-8.165789,113.683614
CUST11729,Solo,Jalan Indragiri No. 1,-7.543276,110.845795
CUST11730,Cirebon,Gang Stasiun Wonokromo No. 7,-6.689084,108.556673
CUST11731,Depok,Gang Waringin No. 0,-6.401429,106.778229
CUST11732,Surabaya,Gang Stasiun Wonokromo No. 37,-7.302728,112.733914
CUST11733,Yogyakarta,Gang Jend. Sudirman No. 69,-7.783647,110.360393
CUST11734,Bandung,Gang Rawamangun No. 09,-6.930356,107.607889
CUST11735,Bandung,Gang Cihampelas No. 51,-6.906001,107.572748
CUST11736,Jakarta,Jl. Gardujati No. 3,-6.17712,106.796037
CUST11737,Bandung,Jl. Monginsidi No. 328,-6.893687,107.642903
CUST11738,Semarang,Gang Jamika No. 711,-6.934116,110.389168
CUST11739,Semarang,Gg. Cempaka No. 38,-7.015768,110.387908
CUST11740,Malang,Jalan Pasirkoja No. 7,-7.93692,112.596013
CUST11741,Bandung,Jalan Peta No. 21,-6.922527,107.574316
CUST11742,Bogor,Gg. Suryakencana No. 48,-6.605343,106.784658
CUST11743,Bandung,Gang Otto Iskandardinata No. 5,-6.880517,107.658957
CUST11744,Bekasi,Jalan Laswi No. 385,-6.279547,106.982761
CUST11745,Depok,Jl. Dipenogoro No. 592,-6.428583,106.746826
CUST11746,Bandung,Jl. Pelajar Pejuang No. 4,-6.966922,107.608614
CUST11747,Tangerang,Jalan Laswi No. 8,-6.159073,106.612053
CUST11748,Cirebon,Jalan BKR No. 7,-6.732157,108.54645
CUST11749,Jakarta,Jl. Cihampelas No. 064,-6.205092,106.798013
CUST11750,Yogyakarta,Gang Yos Sudarso No. 7,-7.838625,110.398835
CUST11751,Surabaya,Jl. Cihampelas No. 51,-7.262694,112.766022
CUST11752,Yogyakarta,Gg. Kutisari Selatan No. 53,-7.832986,110.3769
CUST11753,Jember,Jalan Moch. Toha No. 7,-8.167481,113.703543
CUST11754,Kediri,Gg. Tubagus Ismail No. 820,-7.893595,112.047937
CUST11755,Jakarta,Gang Ahmad Yani No. 97,-6.249589,106.861137
CUST11756,Bandung,Jalan Raya Ujungberung No. 29,-6.904267,107.645184
CUST11757,Jakarta,Jl. Pasteur No. 694,-6.236839,106.854511
CUST11758,Bekasi,Jl. Suryakencana No. 73,-6.26146,106.940242
CUST11759,Surabaya,Jl. Veteran No. 417,-7.255996,112.702958
CUST11760,Jakarta,Jalan Cikapayang No. 575,-6.21542,106.888092
CUST11761,Semarang,Jl. Suniaraja No. 604,-6.93034,110.374358
CUST11762,Malang,Jalan Suryakencana No. 98,-7.964485,112.65684
CUST11763,Jakarta,Jl. Rajawali Timur No. 97,-6.183775,106.829475
CUST11764,Solo,Jalan Sentot Alibasa No. 160,-7.57742,110.804978
CUST11765,Kediri,Gang KH Amin Jasuta No. 679,-7.855908,111.970171
CUST11766,Solo,Gg. Soekarno Hatta No. 62,-7.588772,110.777267
CUST11767,Tangerang,Jalan M.T Haryono No. 64,-6.135832,106.630637
CUST11768,Bandung,Jalan Tebet Barat Dalam No. 402,-6.877883,107.650452
CUST11769,Jember,Gg. Raya Setiabudhi No. 34,-8.206044,113.73206
CUST11770,Tangerang,Jl. Pelajar Pejuang No. 2,-6.151492,106.590635
CUST11771,Kediri,Jalan Ir. H. Djuanda No. 968,-7.871499,111.971121
CUST11772,Bogor,Jalan Stasiun Wonokromo No. 21,-6.595072,106.85441
CUST11773,Surabaya,Gang Pasir Koja No. 1,-7.278565,112.797658
CUST11774,Yogyakarta,Gang Pasteur No. 208,-7.774962,110.401541
CUST11775,Bekasi,Gg. Rajawali Barat No. 55,-6.28075,106.939913
CUST11776,Bandung,Jalan Sukabumi No. 48,-6.963513,107.572704
CUST11777,Yogyakarta,Jl. Jayawijaya No. 589,-7.783765,110.391131
CUST11778,Bekasi,Jalan M.T Haryono No. 1,-6.281528,106.983522
CUST11779,Solo,Jl. Cikutra Barat No. 886,-7.621925,110.842012
CUST11780,Malang,Gg. Pelajar Pejuang No. 10,-7.980233,112.592542
CUST11781,Malang,Gg. Peta No. 32,-7.9617,112.589112
CUST11782,Bogor,Gang Bangka Raya No. 7,-6.632763,106.798052
CUST11783,Kediri,Jl. Pasirkoja No. 5,-7.810995,111.985128
CUST11784,Semarang,Jl. Sadang Serang No. 2,-6.919505,110.454043
CUST11785,Cirebon,Gg. Dipatiukur No. 3,-6.720128,108.582816
CUST11786,Kediri,Gg. Dipenogoro No. 00,-7.844399,111.987127
CUST11787,Tangerang,Jalan M.T Haryono No. 7,-6.161834,106.660865
CUST11788,Surabaya,Jalan Cihampelas No. 39,-7.22807,112.760757
CUST11789,Jakarta,Jalan Dipatiukur No. 325,-6.21055,106.866727
CUST11790,Bandung,Gang Pasteur No. 06,-6.921972,107.654955
CUST11791,Semarang,Jalan Merdeka No. 27,-6.970336,110.370366
CUST11792,Semarang,Gang Waringin No. 61,-6.989245,110.412544
CUST11793,Surabaya,Gang Stasiun Wonokromo No. 5,-7.23906,112.752067
CUST11794,Surabaya,Gg. H.J Maemunah No. 25,-7.259717,112.749672
CUST11795,Malang,Jalan Setiabudhi No. 66,-7.980108,112.629093
CUST11796,Solo,Jl. Kutisari Selatan No. 237,-7.57678,110.786181
CUST11797,Depok,Jalan Ciwastra No. 667,-6.433598,106.826647
CUST11798,Semarang,Jl. Pasteur No. 8,-6.941207,110.409908
CUST11799,Surabaya,Gg. Raya Ujungberung No. 776,-7.294843,112.745855
CUST11800,Surabaya,Jalan Antapani Lama No. 3,-7.20771,112.71127
CUST11801,Yogyakarta,Jl. Dr. Djunjunan No. 263,-7.802655,110.345538
CUST11802,Surabaya,Gg. Cempaka No. 36,-7.210595,112.800648
CUST11803,Cirebon,Gg. Setiabudhi No. 1,-6.756712,108.521326
CUST11804,Malang,Jalan Astana Anyar No. 59,-8.013783,112.604664
CUST11805,Jakarta,Jl. Wonoayu No. 27,-6.244321,106.81551
CUST11806,Depok,Jl. Suniaraja No. 55,-6.394257,106.807869
CUST11807,Jakarta,Gang Medokan Ayu No. 3,-6.181982,106.849929
CUST11808,Bandung,Gang Ir. H. Djuanda No. 8,-6.962889,107.603204
CUST11809,Bandung,Jl. Ir. H. Djuanda No. 57,-6.955102,107.64146
CUST11810,Jakarta,Gang Joyoboyo No. 9,-6.226244,106.81015
CUST11811,Jakarta,Gang HOS. Cokroaminoto No. 168,-6.240289,106.850462
CUST11812,Solo,Gg. Pelajar Pejuang No. 8,-7.621051,110.820718
CUST11813,Surabaya,Jl. R.E Martadinata No. 36,-7.262129,112.769683
CUST11814,Cirebon,Gg. Gegerkalong Hilir No. 9,-6.758045,108.573684
CUST11815,Bekasi,Gang Tebet Barat Dalam No. 91,-6.239697,106.957443
CUST11816,Surabaya,Jalan H.J Maemunah No. 30,-7.21461,112.796962
CUST11817,Malang,Gang Erlangga No. 59,-8.003044,112.640623
CUST11818,Semarang,Jl. Rajawali Barat No. 5,-6.963474,110.411525
CUST11819,Serang,Gang Otto Iskandardinata No. 646,-6.160013,106.113704
CUST11820,Yogyakarta,Gang Pelajar Pejuang No. 9,-7.753049,110.328204
CUST11821,Bandung,Jl. Rajawali Timur No. 184,-6.963072,107.6636
CUST11822,Surabaya,Jl. Waringin No. 2,-7.261055,112.780172
CUST11823,Jember,Jalan Cikutra Barat No. 305,-8.124885,113.723379
CUST11824,Malang,Gang Yos Sudarso No. 070,-7.963594,112.61144
CUST11825,Depok,Gg. Dr. Djunjunan No. 77,-6.352894,106.813322
CUST11826,Kediri,Gang Pasirkoja No. 95,-7.829388,112.030148
CUST11827,Jakarta,Jl. Cikapayang No. 93,-6.226385,106.88766
CUST11828,Bekasi,Jalan Kutai No. 521,-6.244501,106.984486
CUST11829,Surabaya,Jl. Siliwangi No. 57,-7.231508,112.707769
CUST11830,Solo,Gg. Jakarta No. 848,-7.624894,110.855572
CUST11831,Depok,Gang Abdul Muis No. 240,-6.411293,106.79353
CUST11832,Solo,Gang R.E Martadinata No. 6,-7.609503,110.872802
CUST11833,Yogyakarta,Gang Sadang Serang No. 56,-7.830167,110.403514
CUST11834,Depok,Jl. Rajawali Barat No. 2,-6.38788,106.745353
CUST11835,Bekasi,Gang Suniaraja No. 204,-6.249566,106.940175
CUST11836,Bogor,Jl. Antapani Lama No. 732,-6.563362,106.854737
CUST11837,Solo,Gang R.E Martadinata No. 8,-7.606604,110.830695
CUST11838,Cirebon,Gg. Suniaraja No. 82,-6.74287,108.534232
CUST11839,Solo,Gg. Siliwangi No. 88,-7.59969,110.817425
CUST11840,Surabaya,Jalan Ciwastra No. 830,-7.30035,112.769552
CUST11841,Cirebon,Jl. Setiabudhi No. 8,-6.682178,108.533905
CUST11842,Solo,Gang Tebet Barat Dalam No. 166,-7.528576,110.789552
CUST11843,Semarang,Gang W.R. Supratman No. 0,-6.932999,110.412896
CUST11844,Solo,Jalan Jend. Sudirman No. 15,-7.566213,110.78336
CUST11845,Malang,Jl. Ahmad Yani No. 135,-7.994024,112.638171
CUST11846,Depok,Jl. R.E Martadinata No. 5,-6.386569,106.750928
CUST11847,Cirebon,Gang Waringin No. 4,-6.693005,108.594171
CUST11848,Surabaya,Jalan Gedebage Selatan No. 09,-7.293313,112.801149
CUST11849,Yogyakarta,Jl. Sadang Serang No. 556,-7.839676,110.40205
CUST11850,Surabaya,Gang Kutisari Selatan No. 1,-7.229718,112.734286
CUST11851,Solo,Gang Pasteur No. 53,-7.605756,110.83325
CUST11852,Kediri,Gang Stasiun Wonokromo No. 688,-7.845577,112.028606
CUST11853,Semarang,Jalan Erlangga No. 1,-6.930623,110.439667
CUST11854,Jakarta,Jalan Indragiri No. 673,-6.194079,106.866884
CUST11855,Yogyakarta,Jl. Jayawijaya No. 408,-7.747411,110.37377
CUST11856,Semarang,Jalan Kutisari Selatan No. 183,-6.947061,110.447409
CUST11857,Jakarta,Gang Ir. H. Djuanda No. 97,-6.191371,106.851648
CUST11858,Surabaya,Jalan Sadang Serang No. 95,-7.256604,112.763573
CUST11859,Surabaya,Gang Ir. H. Djuanda No. 08,-7.263956,112.79127
CUST11860,Surabaya,Jl. Cihampelas No. 936,-7.272789,112.779171
CUST11861,Cirebon,Jl. Astana Anyar No. 7,-6.74563,108.576881
CUST11862,Depok,Gang Ciwastra No. 037,-6.43407,106.837158
CUST11863,Cirebon,Jl. Surapati No. 94,-6.760047,108.576545
CUST11864,Bekasi,Jl. Dr. Djunjunan No. 4,-6.252797,106.98571
CUST11865,Tangerang,Gg. Moch. Toha No. 92,-6.183553,106.590212
CUST11866,Surabaya,Gang Cihampelas No. 96,-7.244676,112.801802
CUST11867,Bandung,Jl. Tebet Barat Dalam No. 96,-6.876538,107.656006
CUST11868,Solo,Gg. Gegerkalong Hilir No. 183,-7.534233,110.865178
CUST11869,Solo,Jl. Cikutra Timur No. 55,-7.563798,110.810302
CUST11870,Semarang,Gg. Dipenogoro No. 7,-7.00937,110.395617
CUST11871,Kediri,Gg. Kebonjati No. 884,-7.848343,112.065027
CUST11872,Depok,Jl. Yos Sudarso No. 5,-6.412519,106.81391
CUST11873,Solo,Gg. Sukajadi No. 57,-7.624345,110.860025
CUST11874,Solo,Jl. Otto Iskandardinata No. 437,-7.581371,110.818093
CUST11875,Depok,Jl. Ciwastra No. 0,-6.435645,106.778651
CUST11876,Depok,Jl. M.T Haryono No. 16,-6.354678,106.814244
CUST11877,Jakarta,Jalan Rawamangun No. 3,-6.220401,106.846482
CUST11878,Bandung,Gg. Rumah Sakit No. 85,-6.954231,107.595805
CUST11879,Solo,Gang Jayawijaya No. 311,-7.534833,110.783132
CUST11880,Jakarta,Gang Rajiman No. 99,-6.217103,106.890335
CUST11881,Jakarta,Gang Abdul Muis No. 91,-6.19142,106.885008
CUST11882,Yogyakarta,Jalan W.R. Supratman No. 25,-7.823951,110.378867
CUST11883,Surabaya,Gang Ahmad Yani No. 82,-7.226246,112.77844
CUST11884,Serang,Jalan Rungkut Industri No. 7,-6.092177,106.135109
CUST11885,Bandung,Jl. Jend. Sudirman No. 277,-6.948495,107.66695
CUST11886,Surabaya,Jl. Moch. Ramdan No. 99,-7.275069,112.719905
CUST11887,Depok,Gg. Ir. H. Djuanda No. 968,-6.378687,106.758825
CUST11888,Malang,Jl. Veteran No. 30,-7.979325,112.594566
CUST11889,Semarang,Gg. Kapten Muslihat No. 95,-6.961132,110.446454
CUST11890,Malang,Gg. Suniaraja No. 560,-8.013168,112.649209
CUST11891,Semarang,Gang Ciumbuleuit No. 303,-6.96161,110.424256
CUST11892,Bandung,Jl. Kebonjati No. 9,-6.902617,107.601424
CUST11893,Bekasi,Gang Ronggowarsito No. 529,-6.224193,106.968247
CUST11894,Bogor,Gang Rungkut Industri No. 9,-6.55268,106.846991
CUST11895,Bandung,Jl. Laswi No. 001,-6.890956,107.602454
CUST11896,Bandung,Gg. Sadang Serang No. 62,-6.932537,107.618256
CUST11897,Solo,Gg. Abdul Muis No. 596,-7.621633,110.847559
CUST11898,Semarang,Gang Soekarno Hatta No. 4,-6.97031,110.382885
CUST11899,Cirebon,Gg. Erlangga No. 972,-6.694827,108.572313
CUST11900,Yogyakarta,Jalan Ciumbuleuit No. 7,-7.771576,110.340728
CUST11901,Semarang,Gang M.T Haryono No. 318,-7.007347,110.405236
CUST11902,Serang,Gg. Sadang Serang No. 6,-6.102173,106.196059
CUST11903,Semarang,Gang K.H. Wahid Hasyim No. 796,-6.951288,110.413036
CUST11904,Malang,Gg. Sentot Alibasa No. 257,-7.920364,112.589682
CUST11905,Yogyakarta,Gang Erlangga No. 25,-7.837076,110.387606
CUST11906,Jakarta,Jl. Ahmad Yani No. 33,-6.23306,106.799298
CUST11907,Bandung,Gang Dipatiukur No. 28,-6.926191,107.624087
CUST11908,Tangerang,Gg. W.R. Supratman No. 443,-6.155969,106.675942
CUST11909,Bandung,Gang Tebet Barat Dalam No. 935,-6.945373,107.665463
CUST11910,Cirebon,Gang Moch. Ramdan No. 661,-6.706853,108.552343
CUST11911,Bogor,Gg. PHH. Mustofa No. 87,-6.603876,106.773326
CUST11912,Bandung,Jl. Sukabumi No. 91,-6.933416,107.595227
CUST11913,Jember,Jalan Antapani Lama No. 435,-8.180836,113.693233
CUST11914,Surabaya,Jl. Pasir Koja No. 36,-7.242138,112.799243
CUST11915,Bekasi,Jl. Soekarno Hatta No. 0,-6.266727,106.982728
CUST11916,Jakarta,Gg. Kutai No. 1,-6.243947,106.855128
CUST11917,Jember,Gang Pasir Koja No. 5,-8.175205,113.673639
CUST11918,Jember,Gang Asia Afrika No. 74,-8.198807,113.689558
CUST11919,Surabaya,Jalan Pelajar Pejuang No. 1,-7.233857,112.730572
CUST11920,Malang,Gg. Raya Ujungberung No. 80,-7.954057,112.583728
CUST11921,Semarang,Gang Cempaka No. 868,-6.978324,110.450814
CUST11922,Bandung,Gg. Dipatiukur No. 31,-6.934046,107.6526
CUST11923,Semarang,Gang Setiabudhi No. 59,-7.016481,110.411476
CUST11924,Jember,Jalan Sentot Alibasa No. 10,-8.151512,113.670105
CUST11925,Bandung,Gg. M.H Thamrin No. 4,-6.904675,107.630225
CUST11926,Bandung,Jl. S. Parman No. 0,-6.906437,107.623225
CUST11927,Serang,Gang Kebonjati No. 6,-6.07926,106.132842
CUST11928,Solo,Jl. Ir. H. Djuanda No. 2,-7.549426,110.825321
CUST11929,Yogyakarta,Jl. KH Amin Jasuta No. 8,-7.819132,110.41539
CUST11930,Depok,Gang R.E Martadinata No. 7,-6.379916,106.812183
CUST11931,Depok,Jalan Waringin No. 98,-6.381917,106.761068
CUST11932,Bandung,Jalan Ahmad Yani No. 64,-6.916929,107.658827
CUST11933,Surabaya,Jl. M.H Thamrin No. 09,-7.245529,112.746742
CUST11934,Bekasi,Gang Kutisari Selatan No. 29,-6.199869,107.017329
CUST11935,Bekasi,Jl. Indragiri No. 2,-6.282792,106.953899
CUST11936,Yogyakarta,Gang Kiaracondong No. 50,-7.824744,110.342405
CUST11937,Solo,Jl. Jayawijaya No. 3,-7.585655,110.776096
CUST11938,Bekasi,Jalan Sadang Serang No. 3,-6.195386,106.999689
CUST11939,Jakarta,Gg. Medokan Ayu No. 128,-6.162684,106.866893
CUST11940,Semarang,Gg. Setiabudhi No. 5,-6.928468,110.452346
CUST11941,Surabaya,Gg. K.H. Wahid Hasyim No. 702,-7.215438,112.751294
CUST11942,Semarang,Jalan Monginsidi No. 8,-6.93335,110.46611
CUST11943,Bandung,Gg. Kapten Muslihat No. 856,-6.915636,107.6279
CUST11944,Yogyakarta,Gang Antapani Lama No. 93,-7.820184,110.34852
CUST11945,Yogyakarta,Gang Kutai No. 697,-7.786397,110.378571
CUST11946,Surabaya,Jl. Sentot Alibasa No. 846,-7.262611,112.79277
CUST11947,Surabaya,Gang Jakarta No. 3,-7.272752,112.730316
CUST11948,Jakarta,Gg. Kebonjati No. 47,-6.258191,106.861492
CUST11949,Semarang,Gg. Medokan Ayu No. 55,-6.943895,110.394961
CUST11950,Semarang,Gang HOS. Cokroaminoto No. 6,-6.923591,110.417773
CUST11951,Tangerang,Gg. Ahmad Dahlan No. 2,-6.173458,106.585253
CUST11952,Jakarta,Jalan K.H. Wahid Hasyim No. 160,-6.199711,106.869986
CUST11953,Surabaya,Gg. Merdeka No. 17,-7.306034,112.782214
CUST11954,Jakarta,Gg. Rungkut Industri No. 714,-6.210706,106.79616
CUST11955,Depok,Jl. Rawamangun No. 8,-6.448139,106.834909
CUST11956,Solo,Gang Moch. Toha No. 8,-7.572381,110.822704
CUST11957,Kediri,Jalan Siliwangi No. 50,-7.863404,111.985373
CUST11958,Kediri,Gang Pasir Koja No. 358,-7.810723,111.986677
CUST11959,Surabaya,Gang Raya Setiabudhi No. 70,-7.20832,112.724504
CUST11960,Semarang,Gang Ir. H. Djuanda No. 4,-7.005469,110.382928
CUST11961,Solo,Jalan Tubagus Ismail No. 350,-7.529439,110.857035
CUST11962,Jember,Jl. Yos Sudarso No. 0,-8.172814,113.653132
CUST11963,Surabaya,Jl. Rungkut Industri No. 8,-7.301352,112.733767
CUST11964,Bandung,Gang Gegerkalong Hilir No. 253,-6.962749,107.639206
CUST11965,Bandung,Gang Soekarno Hatta No. 4,-6.934124,107.60555
CUST11966,Yogyakarta,Jalan Pasteur No. 6,-7.748356,110.342875
CUST11967,Solo,Jl. Siliwangi No. 860,-7.582904,110.82779
CUST11968,Malang,Jl. Sukajadi No. 911,-7.934935,112.613296
CUST11969,Jakarta,Jl. Abdul Muis No. 142,-6.220732,106.819869
CUST11970,Semarang,Jl. Ir. H. Djuanda No. 22,-6.956844,110.445672
CUST11971,Malang,Gang Rungkut Industri No. 875,-7.949191,112.657336
CUST11972,Surabaya,Jl. Kutai No. 5,-7.292749,112.72731
CUST11973,Bekasi,Jalan Kutai No. 82,-6.198329,106.95454
CUST11974,Bogor,Gang Astana Anyar No. 7,-6.594609,106.866468
CUST11975,Yogyakarta,Gang Sadang Serang No. 329,-7.754644,110.374682
CUST11976,Semarang,Gg. Jend. Sudirman No. 4,-6.942857,110.39283
CUST11977,Solo,Gg. Dr. Djunjunan No. 2,-7.545004,110.837976
CUST11978,Depok,Gang Pasirkoja No. 0,-6.421227,106.81232
CUST11979,Kediri,Jl. Antapani Lama No. 26,-7.859607,112.023982
CUST11980,Jakarta,Jl. Stasiun Wonokromo No. 306,-6.226448,106.849599
CUST11981,Bogor,Gg. Kutai No. 6,-6.557576,106.767982
CUST11982,Malang,Gg. Jend. Sudirman No. 373,-7.992446,112.648523
CUST11983,Bandung,Gang Rungkut Industri No. 844,-6.881869,107.657441
CUST11984,Tangerang,Jl. Bangka Raya No. 117,-6.153255,106.616463
CUST11985,Yogyakarta,Gang Surapati No. 9,-7.748544,110.360726
CUST11986,Bandung,Gg. Rajiman No. 149,-6.894332,107.659685
CUST11987,Jakarta,Gang Cikutra Barat No. 571,-6.234879,106.858085
CUST11988,Depok,Gang Sukabumi No. 04,-6.381452,106.780893
CUST11989,Yogyakarta,Jl. Sukajadi No. 338,-7.769192,110.403941
CUST11990,Malang,Gang Pelajar Pejuang No. 49,-7.978976,112.63337
CUST11991,Tangerang,Gang Tubagus Ismail No. 060,-6.15158,106.60782
CUST11992,Bekasi,Jalan Asia Afrika No. 5,-6.258995,106.986903
CUST11993,Jakarta,Jalan Veteran No. 5,-6.225146,106.829222
CUST11994,Depok,Jalan S. Parman No. 1,-6.357622,106.84073
CUST11995,Solo,Gang R.E Martadinata No. 077,-7.571055,110.857917
CUST11996,Bandung,Jl. Moch. Toha No. 29,-6.916954,107.602701
CUST11997,Tangerang,Jalan Cihampelas No. 576,-6.214821,106.67914
CUST11998,Bogor,Gg. Ciumbuleuit No. 8,-6.554088,106.790222
CUST11999,Jakarta,Jalan Dipenogoro No. 131,-6.220213,106.892523
CUST12000,Bandung,Jl. Surapati No. 204,-6.953902,107.575154
CUST12001,Solo,Gang Tubagus Ismail No. 46,-7.591336,110.850789
CUST12002,Bandung,Jl. Gegerkalong Hilir No. 669,-6.882688,107.623276
CUST12003,Malang,Gg. Raya Setiabudhi No. 8,-8.005555,112.596283
CUST12004,Malang,Gg. Jend. Sudirman No. 598,-7.975712,112.583057
CUST12005,Bogor,Jl. Monginsidi No. 7,-6.640587,106.778838
CUST12006,Surabaya,Jalan Jakarta No. 6,-7.281357,112.788908
CUST12007,Solo,Jalan Erlangga No. 10,-7.616252,110.857046
CUST12008,Cirebon,Jalan K.H. Wahid Hasyim No. 456,-6.719788,108.541268
CUST12009,Bandung,Gg. Sukabumi No. 1,-6.901061,107.602752
CUST12010,Depok,Jl. Lembong No. 46,-6.449129,106.784015
CUST12011,Bogor,Gang Ciumbuleuit No. 67,-6.576026,106.847996
CUST12012,Surabaya,Jalan S. Parman No. 8,-7.29918,112.777657
CUST12013,Depok,Jalan Dipenogoro No. 92,-6.416034,106.804896
CUST12014,Yogyakarta,Gg. Cikapayang No. 6,-7.788807,110.380418
CUST12015,Bandung,Gang Jend. Sudirman No. 1,-6.917501,107.625989
CUST12016,Surabaya,Jl. Waringin No. 01,-7.220237,112.718543
CUST12017,Yogyakarta,Gang Ciumbuleuit No. 256,-7.755534,110.35409
CUST12018,Bekasi,Gang Cikutra Timur No. 2,-6.262978,106.965116
CUST12019,Semarang,Jalan Cihampelas No. 43,-6.937552,110.384932
CUST12020,Surabaya,Jl. Ciumbuleuit No. 491,-7.286642,112.719117
CUST12021,Bekasi,Jl. M.H Thamrin No. 711,-6.245054,107.000363
CUST12022,Bekasi,Gang Jend. Sudirman No. 91,-6.212136,106.98804
CUST12023,Yogyakarta,Jl. H.J Maemunah No. 291,-7.8025,110.388165
CUST12024,Solo,Jalan Monginsidi No. 67,-7.583667,110.826401
CUST12025,Bogor,Jalan Kutai No. 291,-6.623797,106.795306
CUST12026,Tangerang,Jalan Merdeka No. 802,-6.141868,106.607832
CUST12027,Surabaya,Gang Kendalsari No. 37,-7.257173,112.732405
CUST12028,Kediri,Jalan Erlangga No. 188,-7.84453,112.029752
CUST12029,Jakarta,Gang Bangka Raya No. 3,-6.231569,106.819652
CUST12030,Bandung,Jalan Jamika No. 168,-6.871403,107.592809
CUST12031,Semarang,Gg. Suniaraja No. 85,-6.960178,110.447315
CUST12032,Bandung,Jl. Sukabumi No. 7,-6.879725,107.578074
CUST12033,Jakarta,Jl. Yos Sudarso No. 0,-6.161662,106.81477
CUST12034,Jakarta,Jl. Erlangga No. 8,-6.210785,106.803495
CUST12035,Bandung,Jl. PHH. Mustofa No. 37,-6.877136,107.64117
CUST12036,Surabaya,Jl. Sadang Serang No. 428,-7.252756,112.758934
CUST12037,Yogyakarta,Jalan PHH. Mustofa No. 9,-7.823293,110.331207
CUST12038,Jakarta,Gg. Ir. H. Djuanda No. 95,-6.226626,106.892327
CUST12039,Cirebon,Gg. Laswi No. 34,-6.684996,108.577693
